date,open,high,low,close,volume,adj_close
1989-06-20,321.8900,322.7800,321.0300,321.2500,167650000,321.2500
1989-06-19,321.3500,321.8900,320.4000,321.8900,130720000,321.8900
1989-06-16,319.9600,321.3600,318.6900,321.3500,244510000,321.3500
1989-06-15,323.8300,323.8300,319.2100,320.0800,179480000,320.0800
1989-06-14,323.9100,324.8900,322.8000,323.8300,170540000,323.8300
1989-06-13,326.2400,326.2400,322.9600,323.9100,164870000,323.9100
1989-06-12,326.6900,326.6900,323.7300,326.2400,151460000,326.2400
1989-06-09,326.7500,327.3200,325.1600,326.6900,173240000,326.6900
1989-06-08,326.9500,327.3700,325.9200,326.7500,212310000,326.7500
1989-06-07,324.2400,327.3900,324.2400,326.9500,213710000,326.9500
1989-06-06,322.0300,324.4800,321.2700,324.2400,187570000,324.2400
1989-06-05,325.5200,325.9300,322.0200,322.0300,163420000,322.0300
1989-06-02,321.9700,325.6300,321.9700,325.5200,229140000,325.5200
1989-06-01,320.5100,322.5700,320.0100,321.9700,223160000,321.9700
1989-05-31,319.0500,321.3000,318.6800,320.5200,162530000,320.5200
1989-05-30,321.5900,322.5300,317.8300,319.0500,151780000,319.0500
1989-05-26,319.1700,321.5900,319.1400,321.5900,143120000,321.5900
1989-05-25,319.1400,319.6000,318.4200,319.1700,154470000,319.1700
1989-05-24,318.3200,319.1400,317.5800,319.1400,178600000,319.1400
1989-05-23,321.9800,321.9800,318.2000,318.3200,187690000,318.3200
1989-05-22,321.2400,323.0600,320.4500,321.9800,185010000,321.9800
1989-05-19,317.9700,321.3800,317.9700,321.2400,242410000,321.2400
1989-05-18,317.4800,318.5200,316.5400,317.9700,177480000,317.9700
1989-05-17,315.2800,317.9400,315.1100,317.4800,191210000,317.4800
1989-05-16,316.1600,316.1600,314.9900,315.2800,173100000,315.2800
1989-05-15,313.8400,316.1600,313.8400,316.1600,179350000,316.1600
1989-05-12,306.9500,313.8400,306.9500,313.8400,221490000,313.8400
1989-05-11,305.8000,307.3400,305.8000,306.9500,151620000,306.9500
1989-05-10,305.1900,306.2500,304.8500,305.8000,146000000,305.8000
1989-05-09,306.0000,306.9900,304.0600,305.1900,150090000,305.1900
1989-05-08,307.6100,307.6100,304.7400,306.0000,135130000,306.0000
1989-05-05,307.7700,310.6900,306.9800,307.6100,180810000,307.6100
1989-05-04,308.1600,308.4000,307.3200,307.7700,153130000,307.7700
1989-05-03,308.1200,308.5200,307.1100,308.1600,171690000,308.1600
1989-05-02,309.1300,310.4500,308.1200,308.1200,172560000,308.1200
1989-05-01,309.6400,309.6400,307.4000,309.1200,138050000,309.1200
1989-04-28,309.5800,309.6500,308.4800,309.6400,158390000,309.6400
1989-04-27,306.9300,310.4500,306.9300,309.5800,191170000,309.5800
1989-04-26,306.7800,307.3000,306.0700,306.9300,146090000,306.9300
1989-04-25,308.6900,309.6500,306.7400,306.7500,165430000,306.7500
1989-04-24,309.6100,309.6100,307.8300,308.6900,142100000,308.6900
1989-04-21,306.1900,309.6100,306.1900,309.6100,187310000,309.6100
1989-04-20,307.1500,307.9600,304.5300,306.1900,175970000,306.1900
1989-04-19,306.0200,307.6800,305.3600,307.1500,191510000,307.1500
1989-04-18,301.7200,306.2500,301.7200,306.0200,208650000,306.0200
1989-04-17,301.3600,302.0100,300.7100,301.7200,128540000,301.7200
1989-04-14,296.4000,301.3800,296.4000,301.3600,169780000,301.3600
1989-04-13,298.9900,299.0000,296.2700,296.4000,141590000,296.4000
1989-04-12,298.4900,299.8100,298.4900,298.9900,165200000,298.9900
1989-04-11,297.1100,298.8700,297.1100,298.4900,146830000,298.4900
1989-04-10,297.1600,297.9400,296.8500,297.1100,123990000,297.1100
1989-04-07,295.2900,297.6200,294.3500,297.1600,156950000,297.1600
1989-04-06,296.2200,296.2400,294.5200,295.2900,146530000,295.2900
1989-04-05,295.3100,296.4300,295.2800,296.2400,165880000,296.2400
1989-04-04,296.4000,296.4000,294.7200,295.3100,160680000,295.3100
1989-04-03,294.8700,297.0400,294.6200,296.3900,164660000,296.3900
1989-03-31,292.5200,294.9600,292.5200,294.8700,170960000,294.8700
1989-03-30,292.3500,293.8000,291.5000,292.5200,159950000,292.5200
1989-03-29,291.5900,292.7500,291.4200,292.3500,144240000,292.3500
1989-03-28,290.5700,292.3200,290.5700,291.5900,146420000,291.5900
1989-03-27,288.9800,290.5700,288.0700,290.5700,112960000,290.5700
1989-03-23,290.4900,291.5100,288.5600,288.9800,153750000,288.9800
1989-03-22,291.3300,291.4600,289.9000,290.4900,146570000,290.4900
1989-03-21,289.9200,292.3800,289.9200,291.3300,142010000,291.3300
1989-03-20,292.6900,292.6900,288.5600,289.9200,151260000,289.9200
1989-03-17,299.4400,299.4400,291.0800,292.6900,242900000,292.6900
1989-03-16,296.6700,299.9900,296.6600,299.4400,196040000,299.4400
1989-03-15,295.1400,296.7800,295.1400,296.6700,167070000,296.6700
1989-03-14,295.3200,296.2900,294.6300,295.1400,139970000,295.1400
1989-03-13,292.8800,296.1800,292.8800,295.3200,140460000,295.3200
1989-03-10,293.9300,293.9300,291.6000,292.8800,146830000,292.8800
1989-03-09,294.0800,294.6900,293.8500,293.9300,143160000,293.9300
1989-03-08,293.8700,295.6200,293.5100,294.0800,167620000,294.0800
1989-03-07,294.8100,295.1600,293.5000,293.8700,172500000,293.8700
1989-03-06,291.2000,294.8100,291.1800,294.8100,168880000,294.8100
1989-03-03,289.9400,291.1800,289.4400,291.1800,151790000,291.1800
1989-03-02,287.1100,290.3200,287.1100,289.9500,161980000,289.9500
1989-03-01,288.8600,290.2800,286.4600,287.1100,177210000,287.1100
1989-02-28,287.8200,289.4200,287.6300,288.8600,147430000,288.8600
1989-02-27,287.1300,288.1200,286.2600,287.8200,139900000,287.8200
1989-02-24,292.0500,292.0500,287.1300,287.1300,160680000,287.1300
1989-02-23,290.9100,292.0500,289.8300,292.0500,150370000,292.0500
1989-02-22,295.9800,295.9800,290.7600,290.9100,163140000,290.9100
1989-02-21,296.7600,297.0400,295.1600,295.9800,141950000,295.9800
1989-02-17,294.8100,297.1200,294.6900,296.7600,159520000,296.7600
1989-02-16,294.2400,295.1500,294.2200,294.8100,177450000,294.8100
1989-02-15,291.8100,294.4200,291.4900,294.2400,154220000,294.2400
1989-02-14,292.5400,294.3700,291.4100,291.8100,150610000,291.8100
1989-02-13,292.0200,293.0700,290.8800,292.5400,143520000,292.5400
1989-02-10,296.0600,296.0600,291.9600,292.0200,173560000,292.0200
1989-02-09,298.6500,298.7900,295.1600,296.0600,224220000,296.0600
1989-02-08,299.6200,300.5700,298.4100,298.6500,189420000,298.6500
1989-02-07,296.0400,300.3400,295.7800,299.6300,217260000,299.6300
1989-02-06,296.9700,296.9900,294.9600,296.0400,150980000,296.0400
1989-02-03,296.8400,297.6600,296.1500,296.9700,172980000,296.9700
1989-02-02,297.0900,297.9200,295.8100,296.8400,183430000,296.8400
1989-02-01,297.4700,298.3300,296.2200,297.0900,215640000,297.0900
1989-01-31,294.9900,297.5100,293.5700,297.4700,194050000,297.4700
1989-01-30,293.8200,295.1300,293.5400,294.9900,167830000,294.9900
1989-01-27,291.6900,296.0800,291.6900,293.8200,254870000,293.8200
1989-01-26,289.1400,292.6200,288.1300,291.6900,212250000,291.6900
1989-01-25,288.4900,289.1500,287.9700,289.1400,183610000,289.1400
1989-01-24,284.5000,288.4900,284.5000,288.4900,189620000,288.4900
1989-01-23,287.8500,287.9800,284.5000,284.5000,141640000,284.5000
1989-01-20,286.9000,287.0400,285.7500,286.6300,166120000,286.6300
1989-01-19,286.5300,287.9000,286.1400,286.9100,192030000,286.9100
1989-01-18,283.5500,286.8700,282.6500,286.5300,187450000,286.5300
1989-01-17,284.1400,284.1400,283.0600,283.5500,143930000,283.5500
1989-01-16,283.8700,284.8800,283.6300,284.1400,117380000,284.1400
1989-01-13,283.1700,284.1200,282.7100,283.8700,132320000,283.8700
1989-01-12,282.0100,284.6300,282.0100,283.1700,183000000,283.1700
1989-01-11,280.3800,282.0100,280.2100,282.0100,148950000,282.0100
1989-01-10,280.9800,281.5800,279.4400,280.3800,140420000,280.3800
1989-01-09,280.6700,281.8900,280.3200,280.9800,163180000,280.9800
1989-01-06,280.0100,282.0600,280.0100,280.6700,161330000,280.6700
1989-01-05,279.4300,281.5100,279.4300,280.0100,174040000,280.0100
1989-01-04,275.3100,279.7500,275.3100,279.4300,149700000,279.4300
1989-01-03,277.7200,277.7200,273.8100,275.3100,128500000,275.3100
1988-12-30,279.3900,279.7800,277.7200,277.7200,127210000,277.7200
1988-12-29,277.0800,279.4200,277.0800,279.4000,131290000,279.4000
1988-12-28,276.8300,277.5500,276.1700,277.0800,110630000,277.0800
1988-12-27,277.8700,278.0900,276.7400,276.8300,87490000,276.8300
1988-12-23,276.8700,277.9900,276.8700,277.8700,81760000,277.8700
1988-12-22,277.3800,277.8900,276.8600,276.8700,150510000,276.8700
1988-12-21,277.4700,277.8300,276.3000,277.3800,147250000,277.3800
1988-12-20,278.9100,280.4500,277.4700,277.4700,161090000,277.4700
1988-12-19,276.2900,279.3100,275.6100,278.9100,162250000,278.9100
1988-12-16,274.2800,276.2900,274.2800,276.2900,196480000,276.2900
1988-12-15,275.3200,275.6200,274.0100,274.2800,136820000,274.2800
1988-12-14,276.3100,276.3100,274.5800,275.3100,132350000,275.3100
1988-12-13,276.5200,276.5200,274.5800,276.3100,132340000,276.3100
1988-12-12,277.0300,278.8200,276.5200,276.5200,124160000,276.5200
1988-12-09,276.5700,277.8200,276.3400,277.0300,133770000,277.0300
1988-12-08,278.1300,278.1300,276.5500,276.5900,124150000,276.5900
1988-12-07,277.5900,279.0100,277.3400,278.1300,148360000,278.1300
1988-12-06,274.9300,277.8900,274.6200,277.5900,158340000,277.5900
1988-12-05,274.9300,275.6200,271.8100,274.9300,144660000,274.9300
1988-12-02,272.4900,272.4900,270.4700,271.8100,124610000,271.8100
1988-12-01,273.6800,273.7000,272.2700,272.4900,129380000,272.4900
1988-11-30,270.9100,274.3600,270.9000,273.7000,157810000,273.7000
1988-11-29,268.6000,271.3100,268.1300,270.9100,127420000,270.9100
1988-11-28,267.2200,268.9800,266.9700,268.6400,123480000,268.6400
1988-11-25,268.9900,269.0000,266.4700,267.2300,72090000,267.2300
1988-11-23,267.2200,269.5600,267.2100,269.0000,112010000,269.0000
1988-11-22,266.1900,267.8500,265.4200,267.2100,127000000,267.2100
1988-11-21,266.3500,266.4700,263.4100,266.2200,120430000,266.2200
1988-11-18,264.6000,266.6200,264.6000,266.4700,119320000,266.4700
1988-11-17,264.6100,265.6300,263.4500,264.6000,141280000,264.6000
1988-11-16,268.4100,268.4100,262.8500,263.8200,161710000,263.8200
1988-11-15,267.7300,268.7500,267.7200,268.3400,115170000,268.3400
1988-11-14,267.9300,269.2500,266.7900,267.7200,142900000,267.7200
1988-11-11,273.6500,273.6900,267.9200,267.9200,135500000,267.9200
1988-11-10,273.3200,274.3700,272.9800,273.6900,128920000,273.6900
1988-11-09,275.1400,275.1500,272.1500,273.3300,153140000,273.3300
1988-11-08,273.9500,275.8000,273.9300,275.1500,141660000,275.1500
1988-11-07,276.3000,276.3100,273.6200,273.9300,133870000,273.9300
1988-11-04,279.1100,279.2000,276.3100,276.3100,143580000,276.3100
1988-11-03,279.0400,280.3700,279.0400,279.2000,152980000,279.2000
1988-11-02,279.0700,279.4500,277.0800,279.0600,161300000,279.0600
1988-11-01,278.9700,279.5700,278.0100,279.0600,151250000,279.0600
1988-10-31,278.5400,279.3900,277.1400,278.9700,143460000,278.9700
1988-10-28,277.2900,279.4800,277.2800,278.5300,146300000,278.5300
1988-10-27,281.3500,281.3800,276.0000,277.2800,196540000,277.2800
1988-10-26,282.3700,282.5200,280.5400,281.3800,181550000,281.3800
1988-10-25,282.2800,282.8400,281.8700,282.3800,155190000,282.3800
1988-10-24,283.6300,283.9500,282.2800,282.2800,170590000,282.2800
1988-10-21,282.8800,283.6600,281.1600,283.6600,195410000,283.6600
1988-10-20,276.9700,282.8800,276.9300,282.8800,189580000,282.8800
1988-10-19,279.4000,280.5300,274.4100,276.9700,186350000,276.9700
1988-10-18,276.4300,279.3900,276.4100,279.3800,162500000,279.3800
1988-10-17,275.4800,276.6500,275.0100,276.4100,119290000,276.4100
1988-10-14,275.2700,277.0100,274.0800,275.5000,160240000,275.5000
1988-10-13,273.9500,275.8300,273.3900,275.2200,154530000,275.2200
1988-10-12,277.9100,277.9300,273.0500,273.9800,154840000,273.9800
1988-10-11,278.1500,278.2400,276.3300,277.9300,140900000,277.9300
1988-10-10,278.0600,278.6900,277.1000,278.2400,124660000,278.2400
1988-10-07,272.3800,278.0700,272.3700,278.0700,216390000,278.0700
1988-10-06,271.8700,272.3900,271.3000,272.3900,153570000,272.3900
1988-10-05,270.6300,272.4500,270.0800,271.8600,175130000,271.8600
1988-10-04,271.3700,271.7900,270.3400,270.6200,157760000,270.6200
1988-10-03,271.8900,271.9100,268.8400,271.3800,130380000,271.3800
1988-09-30,272.5500,274.8700,271.6600,271.9100,175750000,271.9100
1988-09-29,269.0900,273.0200,269.0800,272.5900,155790000,272.5900
1988-09-28,268.2200,269.0800,267.7700,269.0800,113720000,269.0800
1988-09-27,268.8900,269.3600,268.0100,268.2600,113010000,268.2600
1988-09-26,269.7700,269.8000,268.6100,268.8800,116420000,268.8800
1988-09-23,269.1600,270.3100,268.2800,269.7600,145100000,269.7600
1988-09-22,270.1900,270.5800,268.2600,269.1800,150670000,269.1800
1988-09-21,269.7600,270.6400,269.4800,270.1600,127400000,270.1600
1988-09-20,268.8300,270.0700,268.5000,269.7300,142220000,269.7300
1988-09-19,270.6400,270.6500,267.4100,268.8200,135770000,268.8200
1988-09-16,268.1300,270.8100,267.3300,270.6500,211110000,270.6500
1988-09-15,269.3000,269.7800,268.0300,268.1300,161210000,268.1300
1988-09-14,267.5000,269.4700,267.4100,269.3100,177220000,269.3100
1988-09-13,266.4500,267.4300,265.2200,267.4300,162490000,267.4300
1988-09-12,266.8500,267.6400,266.2200,266.4700,114880000,266.4700
1988-09-09,265.8800,268.2600,263.6600,266.8400,141540000,266.8400
1988-09-08,265.8700,266.5400,264.8800,265.8800,149380000,265.8800
1988-09-07,265.6200,266.9800,264.9300,265.8700,139590000,265.8700
1988-09-06,264.4200,265.9400,264.4000,265.5900,122250000,265.5900
1988-09-02,258.3500,264.9000,258.3500,264.4800,159840000,264.4800
1988-09-01,261.5200,261.5200,256.9800,258.3500,144090000,258.3500
1988-08-31,262.5100,263.8000,261.2100,261.5200,130480000,261.5200
1988-08-30,262.3300,263.1800,261.5300,262.5100,108720000,262.5100
1988-08-29,259.6800,262.5600,259.6800,262.3300,99280000,262.3300
1988-08-26,259.1800,260.1500,258.8700,259.6800,89240000,259.6800
1988-08-25,261.1000,261.1300,257.5600,259.1800,127640000,259.1800
1988-08-24,257.1600,261.1300,257.0900,261.1300,127800000,261.1300
1988-08-23,256.9900,257.8600,256.5300,257.0900,119540000,257.0900
1988-08-22,260.2400,260.7100,256.9400,256.9800,122250000,256.9800
1988-08-19,261.0500,262.2700,260.2300,260.2400,122370000,260.2400
1988-08-18,260.7600,262.7600,260.7500,261.0300,139820000,261.0300
1988-08-17,260.5700,261.8400,259.3300,260.7700,169500000,260.7700
1988-08-16,258.6800,262.6100,257.5000,260.5600,162790000,260.5600
1988-08-15,262.4900,262.5500,258.6800,258.6900,128560000,258.6900
1988-08-12,262.7000,262.9400,261.3700,262.5500,176960000,262.5500
1988-08-11,261.9200,262.7700,260.3400,262.7500,173000000,262.7500
1988-08-10,266.4300,266.4900,261.0300,261.9000,200950000,261.9000
1988-08-09,270.0000,270.2000,265.0600,266.4900,200710000,266.4900
1988-08-08,271.1300,272.4700,269.9300,269.9800,148800000,269.9800
1988-08-05,271.7000,271.9300,270.0800,271.1500,113400000,271.1500
1988-08-04,273.0000,274.2000,271.7700,271.9300,157240000,271.9300
1988-08-03,272.0300,273.4200,271.1500,272.9800,203590000,272.9800
1988-08-02,272.1900,273.6800,270.3700,272.0600,166660000,272.0600
1988-08-01,272.0300,272.8000,271.2100,272.2100,138170000,272.2100
1988-07-29,266.0400,272.0200,266.0200,272.0200,192340000,272.0200
1988-07-28,262.5200,266.5500,262.5000,266.0200,154570000,266.0200
1988-07-27,265.1800,265.8300,262.4800,262.5000,135890000,262.5000
1988-07-26,264.7000,266.0900,264.3200,265.1900,121960000,265.1900
1988-07-25,263.4900,265.1700,263.0300,264.6800,215140000,264.6800
1988-07-22,266.6500,266.6600,263.2900,263.5000,148880000,263.5000
1988-07-21,269.9900,270.0000,266.6600,266.6600,149460000,266.6600
1988-07-20,268.5200,270.2400,268.4700,270.0000,151990000,270.0000
1988-07-19,270.4900,271.2100,267.0100,268.4700,144110000,268.4700
1988-07-18,271.9900,272.0500,268.6600,270.5100,156210000,270.5100
1988-07-15,270.2300,272.0600,269.5300,272.0500,199710000,272.0500
1988-07-14,269.3300,270.6900,268.5800,270.2600,172410000,270.2600
1988-07-13,267.8700,269.4600,266.1200,269.3200,218930000,269.3200
1988-07-12,270.5400,270.7000,266.9600,267.8500,161650000,267.8500
1988-07-11,270.0300,271.6400,270.0200,270.5500,123300000,270.5500
1988-07-08,271.7600,272.3100,269.8600,270.0200,136070000,270.0200
1988-07-07,272.0000,272.0500,269.3100,271.7800,156100000,271.7800
1988-07-06,275.8000,276.3600,269.9200,272.0200,189630000,272.0200
1988-07-05,271.7800,275.8100,270.5100,275.8100,171790000,275.8100
1988-07-01,273.5000,273.8000,270.7800,271.7800,238330000,271.7800
1988-06-30,271.0000,273.5100,270.9700,273.5000,227410000,273.5000
1988-06-29,272.3200,273.0100,269.4900,270.9800,159590000,270.9800
1988-06-28,269.0700,272.8000,269.0600,272.3100,152370000,272.3100
1988-06-27,273.7800,273.7900,268.8500,269.0600,264410000,269.0600
1988-06-24,274.8100,275.1900,273.5300,273.7800,179880000,273.7800
1988-06-23,275.6200,275.8900,274.2600,274.8200,185770000,274.8200
1988-06-22,271.6900,276.8800,271.6700,275.6600,217510000,275.6600
1988-06-21,268.9500,271.6700,267.5200,271.6700,155060000,271.6700
1988-06-20,270.6700,270.6800,268.5900,268.9400,116750000,268.9400
1988-06-17,269.7900,270.7700,268.0900,270.6800,343920000,270.6800
1988-06-16,274.4400,274.4500,268.7600,269.7700,161550000,269.7700
1988-06-15,274.2900,274.4500,272.7500,274.4500,150260000,274.4500
1988-06-14,271.5800,276.1400,271.4400,274.3000,227150000,274.3000
1988-06-13,271.2800,271.9400,270.5300,271.4300,125310000,271.4300
1988-06-10,270.2200,273.2100,270.2000,271.2600,155710000,271.2600
1988-06-09,271.5000,272.2900,270.1900,270.2000,235160000,270.2000
1988-06-08,265.3200,272.0100,265.1700,271.5200,310030000,271.5200
1988-06-07,267.0200,267.2800,264.5000,265.1700,168710000,265.1700
1988-06-06,266.4600,267.0500,264.9700,267.0500,152460000,267.0500
1988-06-03,265.3400,267.1100,264.4200,266.4500,189600000,266.4500
1988-06-02,266.6500,266.7100,264.1200,265.3300,193540000,265.3300
1988-06-01,262.1600,267.4300,262.1000,266.6900,234560000,266.6900
1988-05-31,253.4400,262.1600,253.4200,262.1600,247610000,262.1600
1988-05-27,254.6200,254.6300,252.7400,253.4200,133590000,253.4200
1988-05-26,253.7500,254.9800,253.5200,254.6300,164260000,254.6300
1988-05-25,253.5200,255.3400,253.5100,253.7600,138310000,253.7600
1988-05-24,250.8400,253.5100,250.8300,253.5100,139930000,253.5100
1988-05-23,253.0000,253.0200,249.8200,250.8300,102640000,250.8300
1988-05-20,252.6100,253.7000,251.7900,253.0200,120600000,253.0200
1988-05-19,251.3600,252.5700,248.8500,252.5700,165160000,252.5700
1988-05-18,255.4000,255.6700,250.7300,251.3500,209420000,251.3500
1988-05-17,258.7200,260.2000,255.3500,255.3900,133850000,255.3900
1988-05-16,256.7500,258.7100,256.2800,258.7100,155010000,258.7100
1988-05-13,253.8800,256.8300,253.8500,256.7800,147240000,256.7800
1988-05-12,253.3200,254.8700,253.3100,253.8500,143880000,253.8500
1988-05-11,257.6000,257.6200,252.3200,253.3100,176720000,253.3100
1988-05-10,256.5300,258.3000,255.9300,257.6200,131200000,257.6200
1988-05-09,257.4700,258.2200,255.4500,256.5400,166320000,256.5400
1988-05-06,258.8000,260.3100,257.0300,257.4800,129080000,257.4800
1988-05-05,260.3000,260.3200,258.1300,258.7900,171840000,258.7900
1988-05-04,263.0500,263.2300,260.3100,260.3200,141320000,260.3200
1988-05-03,261.5500,263.7000,261.5500,263.0000,176920000,263.0000
1988-05-02,261.3600,261.5600,259.9900,261.5600,136470000,261.5600
1988-04-29,262.5900,262.6100,259.9700,261.3300,135620000,261.3300
1988-04-28,263.7900,263.8000,262.2200,262.6100,128680000,262.6100
1988-04-27,263.9400,265.0900,263.4500,263.8000,133810000,263.8000
1988-04-26,262.4500,265.0600,262.1800,263.9300,152300000,263.9300
1988-04-25,260.1500,263.2900,260.1400,262.5100,156950000,262.5100
1988-04-22,256.4500,261.1600,256.4200,260.1400,152520000,260.1400
1988-04-21,256.1500,260.4400,254.7100,256.4200,168440000,256.4200
1988-04-20,257.9100,258.5400,256.1200,256.1300,147590000,256.1300
1988-04-19,259.2400,262.3800,257.9100,257.9200,161910000,257.9200
1988-04-18,259.7500,259.8100,258.0300,259.2100,144650000,259.2100
1988-04-15,259.7400,260.3900,255.9700,259.7700,234160000,259.7700
1988-04-14,271.5500,271.5700,259.3700,259.7500,211810000,259.7500
1988-04-13,271.3300,271.7000,269.2300,271.5800,185120000,271.5800
1988-04-12,269.8800,272.0500,269.6600,271.3700,146400000,271.3700
1988-04-11,269.4300,270.4100,268.6100,270.1600,146370000,270.1600
1988-04-08,266.1500,270.2200,266.1100,269.4300,169300000,269.4300
1988-04-07,265.5100,267.3200,265.2200,266.1600,177840000,266.1600
1988-04-06,258.5200,265.5000,258.2200,265.4900,189760000,265.4900
1988-04-05,256.1000,258.5200,256.0300,258.5100,135290000,258.5100
1988-04-04,258.8900,259.0600,255.6800,256.0900,182240000,256.0900
1988-03-31,258.0300,259.0300,256.1600,258.8900,139870000,258.8900
1988-03-30,260.0600,261.5900,257.9200,258.0700,151810000,258.0700
1988-03-29,258.1100,260.8600,258.0600,260.0700,152690000,260.0700
1988-03-28,258.5000,258.5100,256.0700,258.0600,142820000,258.0600
1988-03-25,263.3400,263.4400,258.1200,258.5100,163170000,258.5100
1988-03-24,268.9100,268.9100,262.4800,263.3500,184910000,263.3500
1988-03-23,268.8100,269.7900,268.0100,268.9100,167370000,268.9100
1988-03-22,268.7300,269.6100,267.9000,268.8400,142000000,268.8400
1988-03-21,271.1000,271.1200,267.4200,268.7400,128830000,268.7400
1988-03-18,271.2200,272.6400,269.7600,271.1200,245750000,271.1200
1988-03-17,268.6600,271.2200,268.6500,271.2200,211920000,271.2200
1988-03-16,266.1100,268.6800,264.8100,268.6500,153590000,268.6500
1988-03-15,266.3400,266.4100,264.9200,266.1300,133170000,266.1300
1988-03-14,264.9300,266.5500,264.5200,266.3700,131890000,266.3700
1988-03-11,263.8500,264.9400,261.2700,264.9400,200020000,264.9400
1988-03-10,269.0700,269.3500,263.8000,263.8400,197260000,263.8400
1988-03-09,269.4600,270.7600,268.6500,269.0600,210900000,269.0600
1988-03-08,267.3800,270.0600,267.3800,269.4300,237680000,269.4300
1988-03-07,267.2800,267.6900,265.9400,267.3800,152980000,267.3800
1988-03-04,267.8700,268.4000,264.7200,267.3000,201410000,267.3000
1988-03-03,267.9800,268.4000,266.8200,267.8800,203310000,267.8800
1988-03-02,267.2300,268.7500,267.0000,267.9800,199630000,267.9800
1988-03-01,267.8200,267.9500,265.3900,267.2200,199990000,267.2200
1988-02-29,262.4600,267.8200,262.4600,267.8200,236050000,267.8200
1988-02-26,261.5600,263.0000,261.3800,262.4600,158060000,262.4600
1988-02-25,264.3900,267.7500,261.0500,261.5800,213490000,261.5800
1988-02-24,265.0100,266.2500,263.8700,264.4300,212730000,264.4300
1988-02-23,265.6200,266.1200,263.1100,265.0200,192260000,265.0200
1988-02-22,261.6000,266.0600,260.8800,265.6400,178930000,265.6400
1988-02-19,257.9000,261.6100,257.6200,261.6100,180300000,261.6100
1988-02-18,258.8200,259.6000,256.9000,257.9100,151430000,257.9100
1988-02-17,259.9400,261.4700,257.8300,259.2100,176830000,259.2100
1988-02-16,257.6100,259.8400,256.5700,259.8300,135380000,259.8300
1988-02-12,255.9500,258.8600,255.8500,257.6300,177190000,257.6300
1988-02-11,256.6300,257.7700,255.1200,255.9500,200760000,255.9500
1988-02-10,251.7400,256.9200,251.7200,256.6600,187980000,256.6600
1988-02-09,249.1100,251.7200,248.6600,251.7200,162350000,251.7200
1988-02-08,250.9500,250.9600,247.8200,249.1000,168850000,249.1000
1988-02-05,252.2200,253.8500,250.9000,250.9600,161310000,250.9600
1988-02-04,252.2000,253.0300,250.3400,252.2100,186490000,252.2100
1988-02-03,255.5600,256.9800,250.5600,252.2100,237270000,252.2100
1988-02-02,255.0500,256.0800,252.8000,255.5700,164920000,255.5700
1988-02-01,257.0500,258.2700,254.9300,255.0400,210660000,255.0400
1988-01-29,253.3100,257.0700,252.7000,257.0700,211880000,257.0700
1988-01-28,249.3900,253.6600,249.3800,253.2900,166430000,253.2900
1988-01-27,249.5800,253.0200,248.5000,249.3800,176360000,249.3800
1988-01-26,252.1300,252.1700,249.1000,249.5700,138380000,249.5700
1988-01-25,246.5300,252.8700,246.5000,252.1700,275250000,252.1700
1988-01-22,243.1400,246.5000,243.1400,246.5000,147050000,246.5000
1988-01-21,242.6500,244.2500,240.1700,243.1400,158080000,243.1400
1988-01-20,249.3100,249.3200,241.1400,242.6300,181660000,242.6300
1988-01-19,251.8400,253.3300,248.7500,249.3200,153550000,249.3200
1988-01-18,252.0500,252.8600,249.9800,251.8800,135100000,251.8800
1988-01-15,246.0200,253.6500,245.8800,252.0500,197940000,252.0500
1988-01-14,245.8300,247.0000,243.9700,245.8800,140570000,245.8800
1988-01-13,245.4100,249.2500,241.4100,245.8100,154020000,245.8100
1988-01-12,247.4400,247.4900,240.4600,245.4200,165730000,245.4200
1988-01-11,243.3800,247.5100,241.0700,247.4900,158980000,247.4900
1988-01-08,261.0500,261.0700,242.9500,243.4000,197300000,243.4000
1988-01-07,258.8700,261.3200,256.1800,261.0700,175360000,261.0700
1988-01-06,258.6400,259.7900,257.1800,258.8900,169730000,258.8900
1988-01-05,255.9500,261.7800,255.9500,258.6300,209520000,258.6300
1988-01-04,247.1000,256.4400,247.0800,255.9400,181810000,255.9400
1987-12-31,247.8400,247.8600,245.2200,247.0800,170140000,247.0800
1987-12-30,244.6300,248.0600,244.5900,247.8600,149230000,247.8600
1987-12-29,245.5800,245.8800,244.2800,244.5900,111580000,244.5900
1987-12-28,252.0100,252.0200,244.1900,245.5700,131220000,245.5700
1987-12-24,253.1300,253.1600,251.6800,252.0300,108800000,252.0300
1987-12-23,249.9600,253.3500,249.9500,253.1600,203110000,253.1600
1987-12-22,249.5600,249.9700,247.0100,249.9500,192650000,249.9500
1987-12-21,249.1400,250.2500,248.3000,249.5400,161790000,249.5400
1987-12-18,243.0100,249.1800,243.0100,249.1600,276220000,249.1600
1987-12-17,248.0800,248.6000,242.9600,242.9800,191780000,242.9800
1987-12-16,242.8100,248.1100,242.8000,248.0800,193820000,248.0800
1987-12-15,242.1900,245.5900,241.3100,242.8100,214970000,242.8100
1987-12-14,235.3000,242.3400,235.0400,242.1900,187680000,242.1900
1987-12-11,233.6000,235.4800,233.3500,235.3200,151680000,235.3200
1987-12-10,238.8900,240.0500,233.4000,233.5700,188960000,233.5700
1987-12-09,234.9100,240.0900,233.8300,238.8900,231430000,238.8900
1987-12-08,228.7700,234.9200,228.6900,234.9100,227310000,234.9100
